year,quarter,region,city,weighs,gender,age,work_class,hours_worked_w,tot_income,ed_lvl,med_care,read_write,CH10,CH11,h_ed_lvl,CH13,nationality,PP04A
2023,4,43,36,117,1,59,3,48.0,292000.0,2,1,1,2,0,2,1,1,2.0
2023,4,41,15,187,1,51,3,40.0,250000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,15,187,1,33,1,48.0,200000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,724,1,61,2,84.0,250000.0,4,4,1,2,0,4,1,3,2.0
2023,4,43,13,863,1,35,3,45.0,72000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,863,2,30,3,54.0,196000.0,3,4,1,2,0,3,1,1,2.0
2023,4,43,13,650,1,27,2,40.0,290000.0,5,4,1,2,0,6,2,1,2.0
2023,4,43,36,162,2,52,3,30.0,180000.0,6,1,1,2,0,7,1,2,1.0
2023,4,43,36,145,1,32,3,48.0,400000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,36,174,1,62,2,40.0,100000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,112,1,61,3,36.0,250000.0,2,1,1,2,0,2,1,4,2.0
2023,4,43,14,128,2,57,3,4.0,114000.0,2,3,1,2,0,2,1,1,2.0
2023,4,43,14,124,1,27,3,12.0,500000.0,6,1,1,2,0,6,1,2,2.0
2023,4,43,14,71,2,46,3,30.0,480000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,14,124,1,39,3,70.0,120000.0,1,4,1,2,0,2,2,1,2.0
2023,4,43,14,74,2,43,2,28.0,240000.0,2,4,1,2,0,2,1,1,2.0
2023,4,1,33,2574,1,44,2,56.0,350000.0,3,4,1,2,0,4,2,1,2.0
2023,4,1,33,2574,2,37,3,66.0,157000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,38,169,1,38,3,44.0,350000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,38,132,1,44,3,40.0,200000.0,2,1,1,2,0,2,1,1,2.0
2023,4,41,15,240,1,21,3,24.0,69000.0,3,1,1,2,0,4,2,1,1.0
2023,4,41,15,86,1,60,3,72.0,80000.0,7,1,1,2,0,1,1,4,2.0
2023,4,41,15,86,2,32,3,32.0,180000.0,6,1,1,2,0,6,1,1,1.0
2023,4,41,15,86,1,24,3,56.0,120000.0,4,1,1,2,0,4,1,1,1.0
2023,4,41,8,302,2,52,3,15.0,30000.0,2,4,1,2,0,2,1,1,1.0
2023,4,44,91,271,1,55,2,48.0,600000.0,4,1,1,2,0,4,1,3,2.0
2023,4,44,91,271,2,54,2,48.0,120000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,91,182,2,52,2,20.0,70000.0,7,1,2,3,0,0,0,3,2.0
2023,4,44,91,182,1,30,3,20.0,45000.0,2,4,1,2,0,2,1,1,1.0
2023,4,44,91,182,1,29,3,40.0,100000.0,2,4,1,2,0,2,1,1,2.0
2023,4,44,91,222,1,54,2,48.0,400000.0,3,1,1,2,0,4,2,3,2.0
2023,4,44,91,222,2,27,3,44.0,380000.0,6,1,1,2,0,6,1,1,2.0
2023,4,44,91,153,1,36,3,40.0,300000.0,3,1,1,2,0,4,2,1,2.0
2023,4,1,33,2076,1,36,3,40.0,260000.0,6,1,1,2,0,7,1,1,2.0
2023,4,1,33,2372,1,49,3,40.0,650000.0,5,1,1,2,0,7,2,1,1.0
2023,4,1,33,2773,1,52,2,18.0,40000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,38,76,2,42,3,45.0,190000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,6,262,1,34,3,32.0,180000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,6,156,1,50,3,48.0,280000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,6,156,2,51,3,40.0,350000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,15,175,1,21,3,20.0,167000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,15,200,1,50,2,20.0,130000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,14,112,2,54,3,25.0,117000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,14,112,1,19,3,40.0,385000.0,3,1,1,1,1,4,2,1,2.0
2023,4,43,3,362,2,69,2,30.0,200000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,3,232,1,51,2,4.0,80000.0,5,1,1,2,0,7,2,1,2.0
2023,4,44,91,122,2,41,3,36.0,140000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,425,1,46,3,40.0,90000.0,1,1,2,2,0,2,2,1,1.0
2023,4,41,8,425,2,25,3,25.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,8,425,1,18,2,4.0,35000.0,3,1,1,1,2,4,2,1,2.0
2023,4,41,8,432,1,51,3,48.0,100000.0,2,4,1,2,0,2,1,1,2.0
2023,4,41,8,432,1,28,3,48.0,80000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,15,494,2,39,3,40.0,126500.0,4,1,1,2,0,4,1,1,2.0
2023,4,1,33,3641,2,39,3,10.0,105000.0,5,1,1,1,1,7,2,1,1.0
2023,4,1,33,3710,1,31,3,40.0,250000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,2,678,1,36,2,40.0,200000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,2,678,2,36,2,40.0,200000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,6,301,1,39,3,54.0,400000.0,5,1,1,1,2,7,2,1,1.0
2023,4,43,14,97,2,36,2,70.0,150000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,97,2,20,2,24.0,120000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,1197,1,31,3,40.0,366000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,13,621,1,32,2,40.0,300000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,621,2,26,2,60.0,150000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,3,232,2,47,3,24.0,380000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,3,259,1,58,3,60.0,200000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,3,273,2,34,3,30.0,100000.0,2,1,1,2,0,2,1,1,3.0
2023,4,43,3,273,1,38,3,40.0,400000.0,2,1,1,2,0,2,1,1,2.0
2023,4,41,8,438,1,56,3,48.0,310000.0,6,1,1,2,0,7,1,1,2.0
2023,4,41,8,344,1,38,3,40.0,150000.0,5,1,1,2,0,6,2,1,1.0
2023,4,41,8,413,1,72,1,30.0,980000.0,6,1,1,2,0,7,1,1,2.0
2023,4,41,8,413,2,72,3,20.0,510000.0,6,1,1,2,0,7,1,3,2.0
2023,4,41,8,327,1,62,3,63.0,100000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,314,2,28,3,48.0,67000.0,4,1,1,2,0,4,1,1,2.0
2023,4,41,8,513,1,27,3,36.0,107000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,2,826,1,32,3,30.0,250000.0,5,1,1,2,0,7,2,1,1.0
2023,4,43,2,591,1,44,3,40.0,247000.0,5,1,1,2,0,7,2,3,1.0
2023,4,43,13,723,2,50,3,12.0,240000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,13,628,1,23,3,27.0,290000.0,6,1,1,2,0,6,1,3,1.0
2023,4,41,12,392,1,28,2,48.0,120000.0,4,4,1,2,0,4,1,1,2.0
2023,4,41,12,247,1,34,3,40.0,300000.0,6,1,1,2,0,7,1,1,2.0
2023,4,40,22,142,2,47,2,4.0,135000.0,4,3,1,2,0,4,1,1,2.0
2023,4,40,22,142,2,27,3,20.0,150000.0,6,4,1,2,0,6,1,1,1.0
2023,4,40,22,142,1,25,3,72.0,80000.0,4,4,1,2,0,4,1,1,2.0
2023,4,40,22,142,2,18,3,7.0,52000.0,3,4,1,1,1,4,2,1,2.0
2023,4,40,22,130,1,55,2,32.0,70000.0,2,4,1,2,0,2,1,3,2.0
2023,4,40,22,130,2,50,2,22.0,50000.0,4,4,1,2,0,4,1,3,2.0
2023,4,40,22,130,2,25,3,24.0,90000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,22,123,1,26,3,40.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,38,125,2,50,3,24.0,67000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,38,125,1,30,3,66.0,200000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,38,88,1,49,3,40.0,200000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,38,58,1,42,3,60.0,100000.0,4,4,1,2,0,4,1,3,2.0
2023,4,43,3,288,2,48,3,20.0,80000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,3,368,1,26,3,45.0,323000.0,4,1,1,2,0,4,1,4,2.0
2023,4,43,3,297,1,36,3,48.0,400000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,3,282,1,70,3,25.0,450000.0,5,1,1,2,0,7,2,3,2.0
2023,4,41,12,527,1,23,3,40.0,180000.0,3,1,1,2,0,4,2,1,2.0
2023,4,41,12,464,1,29,2,48.0,250000.0,5,1,1,2,0,6,2,1,2.0
2023,4,41,12,531,1,23,2,10.0,120000.0,6,1,1,2,0,7,1,1,2.0
2023,4,41,12,531,2,52,3,48.0,300000.0,6,1,1,2,0,6,1,2,2.0
2023,4,41,12,319,2,56,3,24.0,50000.0,4,3,1,2,0,4,1,1,2.0
2023,4,41,12,382,1,38,3,41.0,200000.0,3,1,1,2,0,4,2,2,2.0
2023,4,41,12,382,2,32,3,30.0,160000.0,1,1,1,2,0,2,2,2,2.0
2023,4,41,12,454,2,29,2,12.0,90000.0,5,1,1,1,1,6,2,1,2.0
2023,4,41,8,471,2,36,3,4.0,30000.0,3,4,1,2,0,4,2,1,2.0
2023,4,41,8,471,1,42,2,30.0,112000.0,3,4,1,2,0,4,2,1,2.0
2023,4,40,22,199,1,43,3,24.0,270000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,22,182,2,44,3,30.0,70000.0,3,1,1,2,0,4,2,1,2.0
2023,4,40,22,181,1,30,3,20.0,80000.0,5,4,1,1,1,6,2,1,1.0
2023,4,40,22,175,1,43,3,70.0,150000.0,6,1,1,2,0,6,1,1,2.0
2023,4,44,93,76,2,45,3,48.0,280000.0,6,1,1,2,0,6,1,2,2.0
2023,4,44,93,92,1,47,3,36.0,380000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,93,75,1,33,3,40.0,250000.0,4,1,1,2,0,4,1,3,1.0
2023,4,44,93,75,2,37,3,40.0,280000.0,4,1,1,2,0,4,1,3,1.0
2023,4,43,13,720,1,59,3,25.0,80000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,13,712,2,45,3,8.0,69000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,712,1,47,2,28.0,200000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,146,1,37,1,70.0,500000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,166,2,30,3,40.0,400000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,14,84,1,58,3,60.0,200000.0,3,1,1,2,0,4,2,4,2.0
2023,4,43,14,84,2,57,3,48.0,258000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,14,127,1,42,2,48.0,600000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,6,215,2,49,3,32.0,158900.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,13,846,1,42,3,44.0,455000.0,2,4,1,2,0,2,1,4,2.0
2023,4,43,13,846,2,22,3,25.0,145500.0,5,4,1,1,1,7,2,1,2.0
2023,4,43,13,689,1,51,3,32.0,500000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,13,689,2,41,3,16.0,220000.0,6,1,1,2,0,6,1,1,1.0
2023,4,40,22,152,2,50,3,16.0,137000.0,4,4,1,2,0,4,1,1,1.0
2023,4,40,22,152,1,24,3,56.0,200000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,36,104,2,47,2,32.0,176000.0,6,4,1,2,0,7,1,1,2.0
2023,4,43,36,101,1,74,1,20.0,940000.0,6,1,1,2,0,7,1,1,2.0
2023,4,44,91,182,2,27,2,9.0,20000.0,4,1,1,2,0,4,1,2,2.0
2023,4,44,91,182,1,27,3,48.0,180000.0,4,1,1,2,0,4,1,2,2.0
2023,4,44,91,284,1,40,3,48.0,230000.0,3,1,1,2,0,4,2,3,1.0
2023,4,43,13,805,2,63,3,40.0,250000.0,5,1,1,2,0,6,2,3,2.0
2023,4,43,13,805,1,27,2,20.0,200000.0,5,4,1,2,0,7,2,1,2.0
2023,4,43,13,725,2,46,3,45.0,360000.0,6,1,1,2,0,7,1,3,2.0
2023,4,43,13,867,1,59,2,50.0,150000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,13,867,1,27,3,18.0,280000.0,5,1,1,2,0,6,2,1,2.0
2023,4,43,13,930,1,40,3,24.0,200000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,13,1008,1,25,3,40.0,270000.0,5,2,1,2,0,7,2,2,2.0
2023,4,43,13,984,2,47,3,20.0,267000.0,5,1,1,2,0,6,2,2,2.0
2023,4,43,6,215,1,23,3,16.0,35000.0,1,1,1,1,2,9,2,1,1.0
2023,4,43,6,215,2,21,3,6.0,180000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,6,182,2,64,3,45.0,280000.0,4,1,1,2,0,4,1,2,2.0
2023,4,43,3,287,1,28,3,48.0,800000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,3,255,1,40,3,48.0,1000000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,13,806,1,42,2,36.0,280000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,728,1,65,3,40.0,140000.0,3,1,1,2,0,4,2,2,3.0
2023,4,43,13,728,1,23,3,14.0,100000.0,2,4,1,2,0,3,2,1,2.0
2023,4,43,13,642,2,48,3,4.0,173800.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,13,642,1,20,3,32.0,120000.0,3,4,1,2,0,5,2,1,2.0
2023,4,44,91,123,1,40,3,44.0,380000.0,4,1,1,2,0,4,1,4,2.0
2023,4,44,91,123,2,36,3,24.0,230000.0,4,1,1,2,0,4,1,1,2.0
2023,4,44,91,128,2,26,3,36.0,150000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,91,128,1,29,3,48.0,346000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,91,158,1,63,2,48.0,100000.0,1,4,1,2,0,2,2,2,2.0
2023,4,44,91,158,1,58,2,28.0,80000.0,1,4,2,2,0,2,2,2,2.0
2023,4,43,14,217,1,35,3,40.0,260000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,217,2,29,3,40.0,240000.0,5,4,1,2,0,6,2,1,2.0
2023,4,43,14,206,1,44,2,60.0,180000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,14,206,2,30,3,70.0,90000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,741,1,30,3,40.0,280000.0,4,1,1,2,0,5,1,2,3.0
2023,4,40,22,1134,1,56,3,30.0,200000.0,6,1,1,2,0,6,1,1,1.0
2023,4,40,22,175,1,62,3,30.0,220000.0,3,1,1,2,0,4,2,1,1.0
2023,4,40,22,175,1,32,3,40.0,90000.0,2,4,1,2,0,2,1,1,2.0
2023,4,40,22,99,2,60,3,24.0,255000.0,2,1,1,2,0,2,1,2,1.0
2023,4,40,22,161,1,42,3,20.0,250000.0,6,1,1,2,0,6,1,3,1.0
2023,4,40,22,169,2,37,3,48.0,380000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,22,124,1,21,3,25.0,60000.0,5,4,1,2,0,7,2,2,2.0
2023,4,43,3,258,1,23,3,16.0,94000.0,5,1,1,1,1,7,2,1,2.0
2023,4,43,3,227,2,18,3,56.0,150000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,3,227,1,20,3,50.0,150000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,3,286,2,52,3,30.0,340000.0,5,1,1,2,0,7,2,1,1.0
2023,4,43,3,286,1,49,3,42.0,250000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,38,145,2,38,3,14.0,135600.0,6,4,1,2,0,6,1,1,3.0
2023,4,43,13,1416,2,39,3,44.0,400000.0,6,1,1,2,0,7,1,2,2.0
2023,4,43,13,1416,1,42,3,35.0,250000.0,4,1,1,2,0,5,1,2,2.0
2023,4,40,19,236,1,33,2,36.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,19,236,2,32,3,25.0,250000.0,6,1,1,2,0,6,1,1,1.0
2023,4,40,19,129,2,39,3,48.0,380000.0,6,1,1,2,0,6,1,1,1.0
2023,4,40,19,187,1,48,3,40.0,350000.0,6,1,1,2,0,7,1,2,2.0
2023,4,40,19,187,2,54,3,35.0,350000.0,6,1,1,2,0,6,1,2,1.0
2023,4,40,19,187,1,28,3,70.0,300000.0,6,1,1,2,0,6,1,2,2.0
2023,4,40,19,284,1,47,1,72.0,80000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,14,191,1,22,3,20.0,53000.0,2,4,1,2,0,2,1,1,1.0
2023,4,43,14,179,2,55,3,84.0,135000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,14,179,2,25,3,40.0,100000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,14,91,2,24,3,48.0,180000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,123,2,46,2,12.0,15000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,123,1,24,3,42.0,120000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,13,616,2,35,3,20.0,55000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,616,1,61,2,44.0,120000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,13,2145,2,38,3,30.0,190000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,13,2145,1,47,3,66.0,500000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,13,702,1,24,3,32.0,130000.0,1,4,1,2,0,3,2,1,2.0
2023,4,43,13,702,2,20,3,8.0,138000.0,4,4,1,2,0,5,1,1,3.0
2023,4,43,6,153,1,34,3,45.0,230000.0,5,1,1,2,0,6,2,1,2.0
2023,4,43,6,167,1,53,2,84.0,180000.0,2,1,1,2,0,2,1,2,2.0
2023,4,43,38,126,1,34,3,25.0,220000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,38,75,2,24,3,24.0,96000.0,5,4,1,1,1,6,2,1,2.0
2023,4,44,93,75,2,43,3,25.0,300000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,19,196,2,43,1,32.0,500000.0,6,1,1,2,0,8,1,1,2.0
2023,4,40,19,291,2,43,2,28.0,164000.0,2,4,1,2,0,2,1,3,2.0
2023,4,40,19,154,2,49,3,35.0,180000.0,2,1,1,2,0,2,1,1,2.0
2023,4,40,19,154,1,28,3,40.0,120000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,19,115,1,65,3,35.0,250000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,19,173,2,49,2,30.0,30000.0,4,4,1,2,0,4,1,3,2.0
2023,4,40,19,173,1,58,2,56.0,190000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,91,159,2,27,3,30.0,390000.0,4,1,1,2,0,4,1,1,1.0
2023,4,44,91,159,1,23,3,25.0,150000.0,4,4,1,2,0,4,1,1,1.0
2023,4,43,34,698,1,29,2,48.0,160000.0,4,4,1,2,0,4,1,5,2.0
2023,4,43,34,540,1,18,3,49.0,300000.0,4,1,1,2,0,4,1,3,2.0
2023,4,43,34,540,2,53,3,30.0,1200000.0,6,1,1,2,0,7,1,3,1.0
2023,4,43,6,167,2,47,3,30.0,370000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,14,89,2,43,3,49.0,230000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,89,1,42,2,20.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,112,1,53,3,48.0,120000.0,2,4,1,2,0,2,1,2,2.0
2023,4,44,93,53,1,61,3,40.0,150000.0,2,1,1,2,0,2,1,1,2.0
2023,4,43,34,627,1,56,3,35.0,280000.0,4,1,1,2,0,4,1,1,1.0
2023,4,40,19,173,1,27,3,49.0,300000.0,4,1,1,2,0,4,1,2,2.0
2023,4,40,19,279,1,25,1,48.0,474000.0,1,4,1,2,0,2,2,1,2.0
2023,4,41,15,297,2,26,3,36.0,80000.0,5,1,1,1,1,7,2,1,2.0
2023,4,1,33,4823,1,25,2,48.0,100000.0,4,4,1,2,0,4,1,4,2.0
2023,4,1,33,1123,1,47,3,28.0,34000.0,3,1,1,2,0,4,2,1,2.0
2023,4,43,34,616,2,23,3,60.0,200000.0,4,2,1,2,0,4,1,3,2.0
2023,4,43,13,729,2,25,2,18.0,125000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,729,1,23,3,50.0,200000.0,4,1,1,2,0,5,1,1,1.0
2023,4,43,13,729,1,19,3,54.0,150000.0,3,1,1,2,0,5,2,1,2.0
2023,4,43,13,580,2,58,3,12.0,80000.0,1,4,1,2,0,2,2,1,3.0
2023,4,43,13,672,2,47,2,40.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,13,672,1,39,3,45.0,290000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,14,112,1,40,2,15.0,50000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,14,113,2,79,1,24.0,290000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,13,629,1,63,3,32.0,620000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,13,629,1,28,3,40.0,200000.0,5,1,1,1,1,7,2,1,2.0
2023,4,43,13,629,1,24,3,42.0,150000.0,5,1,1,1,2,6,2,1,2.0
2023,4,43,13,965,1,41,3,30.0,310000.0,5,1,1,1,2,7,2,1,1.0
2023,4,43,13,965,2,42,3,40.0,320000.0,5,1,1,2,0,7,2,3,3.0
2023,4,43,13,656,2,22,3,24.0,30000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,34,932,1,41,3,54.0,300000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,2,594,1,45,3,78.0,500000.0,3,1,1,2,0,4,2,2,2.0
2023,4,43,2,594,2,48,3,64.0,300000.0,6,1,1,2,0,6,1,1,2.0
2023,4,1,33,2504,2,35,3,20.0,150000.0,5,2,1,1,1,7,2,1,2.0
2023,4,1,33,1886,1,57,3,45.0,270000.0,5,1,1,2,0,7,2,1,2.0
2023,4,1,33,1886,1,21,3,40.0,120000.0,5,1,1,1,1,7,2,1,2.0
2023,4,1,33,1606,2,43,3,40.0,200000.0,4,1,1,2,0,4,1,1,3.0
2023,4,1,33,2817,2,46,3,40.0,360000.0,6,1,1,2,0,6,1,1,2.0
2023,4,1,33,2817,1,22,3,40.0,80000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,2,688,1,32,3,40.0,120000.0,5,4,1,2,0,7,2,1,2.0
2023,4,43,2,553,1,48,3,32.0,700000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,36,179,1,31,3,40.0,220000.0,4,1,1,2,0,5,1,2,2.0
2023,4,43,36,153,1,46,3,20.0,80000.0,5,1,1,2,0,6,2,1,2.0
2023,4,43,36,173,1,58,1,48.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,36,183,1,44,3,40.0,330000.0,6,1,1,2,0,6,1,1,1.0
2023,4,43,36,142,1,62,3,40.0,50000.0,2,1,1,2,0,2,1,1,1.0
2023,4,43,36,139,2,37,2,25.0,200000.0,3,1,1,2,0,5,2,1,2.0
2023,4,43,36,126,2,30,3,48.0,200000.0,4,1,1,2,0,5,1,1,2.0
2023,4,40,22,104,1,54,3,40.0,600000.0,6,1,1,2,0,7,1,3,1.0
2023,4,43,13,656,1,45,3,60.0,271000.0,3,1,1,2,0,4,2,3,2.0
2023,4,43,13,595,2,53,3,40.0,190000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,13,595,2,33,3,40.0,150000.0,5,1,1,1,1,7,2,1,2.0
2023,4,43,13,729,1,65,3,48.0,280000.0,1,1,1,2,0,2,2,2,2.0
2023,4,43,13,729,2,23,3,48.0,67000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,403,2,57,3,16.0,95000.0,4,1,1,2,0,4,1,1,1.0
2023,4,43,13,403,1,23,3,40.0,100000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,13,470,2,58,3,8.0,4000.0,2,4,1,2,0,2,1,1,2.0
2023,4,43,13,470,1,34,3,25.0,110000.0,4,4,1,2,0,5,1,1,2.0
2023,4,43,14,127,1,39,2,40.0,40000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,63,1,42,3,72.0,100000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,63,2,23,3,35.0,182000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,96,2,46,3,8.0,53000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,128,1,44,3,50.0,400000.0,6,1,1,2,0,7,1,1,1.0
2023,4,43,14,120,1,53,2,40.0,287000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,120,2,23,2,15.0,60000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,14,223,1,25,3,48.0,150000.0,4,1,1,2,0,4,1,1,2.0
2023,4,43,14,234,1,26,3,48.0,280000.0,5,1,1,2,0,7,2,1,2.0
2023,4,43,2,972,1,43,3,48.0,320000.0,1,4,1,2,0,2,2,4,2.0
2023,4,43,2,1148,2,23,3,12.0,69000.0,3,4,1,2,0,4,2,1,1.0
2023,4,43,2,1148,1,32,3,60.0,200000.0,4,1,1,2,0,4,1,1,2.0
2023,4,40,22,104,2,53,3,20.0,490000.0,6,1,1,2,0,7,1,3,1.0
2023,4,44,91,155,1,33,3,34.0,440000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,91,155,2,40,3,48.0,280000.0,4,1,1,2,0,4,1,1,1.0
2023,4,44,91,186,1,45,3,44.0,260000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,91,186,2,43,3,30.0,75000.0,3,1,1,2,0,4,2,1,2.0
2023,4,44,91,324,1,31,3,48.0,180000.0,4,4,1,2,0,4,1,1,2.0
2023,4,44,91,177,1,39,2,40.0,200000.0,3,4,1,2,0,4,2,1,2.0
2023,4,43,13,1197,1,43,3,45.0,600000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,36,142,1,25,3,24.0,130000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,36,142,2,26,3,36.0,200000.0,6,1,1,2,0,7,1,1,2.0
2023,4,43,36,144,1,22,3,48.0,250000.0,4,1,1,2,0,5,1,1,2.0
2023,4,43,36,144,2,23,3,24.0,80000.0,5,1,1,1,1,6,2,1,2.0
2023,4,41,12,799,2,34,3,20.0,400000.0,6,1,1,2,0,7,1,1,1.0
2023,4,41,12,419,2,42,3,48.0,348780.0,6,1,1,2,0,6,1,1,2.0
2023,4,41,12,274,2,70,2,56.0,215000.0,7,1,2,3,0,0,0,1,2.0
2023,4,43,14,234,2,24,3,25.0,240000.0,5,4,1,2,0,7,2,1,2.0
2023,4,41,15,221,2,20,2,48.0,110000.0,5,4,1,2,0,7,2,2,2.0
2023,4,41,15,221,2,49,2,48.0,145000.0,3,4,1,2,0,4,2,2,2.0
2023,4,43,34,531,2,33,2,57.0,200000.0,4,4,1,2,0,4,1,1,2.0
2023,4,43,34,723,1,46,2,30.0,80000.0,6,2,1,2,0,6,1,1,2.0
2023,4,43,34,939,1,37,3,35.0,500000.0,6,1,1,2,0,6,1,1,2.0
2023,4,43,34,939,2,36,3,36.0,90000.0,3,1,1,2,0,5,2,1,2.0
